"","TICKER","gvkey","permno","adate","qdate","public_date","CAPEI","bm","evm","pe_op_basic","pe_op_dil","pe_exi","pe_inc","ps","pcf","dpr","npm","opmbd","opmad","gpm","ptpm","cfm","roa","roe","roce","efftax","aftret_eq","aftret_invcapx","aftret_equity","pretret_noa","pretret_earnat","GProf","equity_invcap","debt_invcap","totdebt_invcap","capital_ratio","int_debt","int_totdebt","cash_lt","invt_act","rect_act","debt_at","debt_ebitda","short_debt","curr_debt","lt_debt","profit_lct","ocf_lct","cash_debt","fcf_ocf","lt_ppent","dltt_be","debt_assets","debt_capital","de_ratio","intcov","intcov_ratio","cash_ratio","quick_ratio","curr_ratio","cash_conversion","inv_turn","at_turn","rect_turn","pay_turn","sale_invcap","sale_equity","sale_nwc","rd_sale","adv_sale","staff_sale","accrual","ptb","PEG_trailing","divyield","cusip","gvkey_count","ticker_count","same_count"
"354","AXP","001447",59176,2009-12-31,2010-09-30,2011-01-31,16.111,0.315,17.056,16.067,16.126,14.176,14.13,1.788,6.512,0.236,0.127,0.235,0.201,0.235,0.187,0.16,0.052,0.263,0.075,0.248,0.263,0.067,0.263,NA,NA,0.049,0.188,0.812,0.875,0.812,0.019,0.018,0.178,NA,NA,0.487,9.907,0.072,NA,0.505,NA,NA,0.058,0.891,45.253,4.325,0.895,0.884,8.564,4.095,4.906,NA,NA,NA,358.382,NA,0.21,0.345,0.521,0.377,2.005,NA,0,0,0.192,-0.032,3.28,0.539,"1.66%","02581610",156,156,TRUE
"355","AXP","001447",59176,2010-12-31,2010-12-31,2011-02-28,15.553,0.316,16.576,14.427,14.523,13.006,13.006,1.732,5.64,0.216,0.134,0.242,0.211,0.242,0.197,0.164,0.054,0.265,0.082,0.32,0.265,0.093,0.265,NA,NA,0.05,0.237,0.763,1.021,0.763,0.025,0.019,0.175,NA,NA,0.475,9.55,0.253,NA,0.399,NA,NA,0.071,0.905,45.03,3.213,0.89,0.878,8.06,4.51,5.532,NA,NA,NA,309.68,NA,0.223,0.362,0.523,0.442,1.863,NA,0,0,0.184,-0.039,3.228,0.739,"1.65%","02581610",156,156,TRUE
"356","AXP","001447",59176,2013-12-31,2014-03-31,2014-07-31,22.404,0.21,14.344,17.154,17.255,17.391,17.391,2.621,21.493,0.176,0.157,0.289,0.26,0.289,0.233,0.186,0.066,0.286,0.118,0.321,0.286,0.09,0.286,NA,NA,0.067,0.275,0.725,0.809,0.725,0.017,0.015,0.163,NA,NA,0.377,5.631,0.105,NA,0.387,NA,NA,0.064,0.744,34.746,2.635,0.872,0.855,6.809,7.27,10.385,NA,NA,NA,309.307,NA,0.232,0.318,0.435,0.498,1.809,NA,0,0,0.177,0.008,4.61,1.337,"1.18%","02581610",156,156,TRUE
"357","AXP","001447",59176,2013-12-31,2014-06-30,2014-08-31,21.821,0.204,14.942,17.663,17.768,17.122,17.122,2.641,29.26,0.176,0.159,0.284,0.255,0.284,0.24,0.188,0.067,0.29,0.118,0.321,0.29,0.092,0.29,NA,NA,0.066,0.276,0.724,0.809,0.724,0.017,0.015,0.154,NA,NA,0.381,5.729,0.105,NA,0.392,NA,NA,0.064,0.643,34.351,2.623,0.87,0.853,6.698,7.522,10.481,NA,NA,NA,331.595,NA,0.234,0.317,0.445,0.497,1.799,NA,0,0,0.177,0.016,4.637,1.445,"1.16%","02581610",156,156,TRUE
"358","AXP","001447",59176,2013-12-31,2014-06-30,2014-09-30,21.331,0.204,14.942,17.266,17.369,16.738,16.738,2.582,28.603,0.176,0.159,0.284,0.255,0.284,0.24,0.188,0.067,0.29,0.118,0.321,0.29,0.092,0.29,NA,NA,0.066,0.276,0.724,0.809,0.724,0.017,0.015,0.154,NA,NA,0.381,5.729,0.105,NA,0.392,NA,NA,0.064,0.643,34.351,2.623,0.87,0.853,6.698,7.522,10.481,NA,NA,NA,331.595,NA,0.234,0.317,0.445,0.497,1.799,NA,0,0,0.177,0.016,4.533,1.412,"1.19%","02581610",156,156,TRUE
"359","AXP","001447",59176,2013-12-31,2014-06-30,2014-10-31,21.669,0.204,14.942,17.742,17.847,17.199,17.199,2.623,29.057,0.176,0.159,0.284,0.255,0.284,0.24,0.188,0.067,0.29,0.118,0.321,0.29,0.092,0.29,NA,NA,0.066,0.276,0.724,0.809,0.724,0.017,0.015,0.154,NA,NA,0.381,5.729,0.105,NA,0.392,NA,NA,0.064,0.643,34.351,2.623,0.87,0.853,6.698,7.522,10.481,NA,NA,NA,331.595,NA,0.234,0.317,0.445,0.497,1.799,NA,0,0,0.177,0.016,4.604,1.451,"1.16%","02581610",156,156,TRUE
"360","AXP","001447",59176,2013-12-31,2014-09-30,2014-11-30,21.271,0.223,15.011,17.773,17.842,17.178,17.178,2.7,10.708,0.178,0.162,0.29,0.261,0.29,0.247,0.191,0.068,0.291,0.119,0.321,0.291,0.092,0.291,NA,NA,0.067,0.275,0.725,0.809,0.725,0.016,0.014,0.151,NA,NA,0.384,5.714,0.104,NA,0.396,NA,NA,0.064,0.863,34.142,2.63,0.869,0.853,6.648,7.965,11.205,NA,NA,NA,339.017,NA,0.232,0.313,0.442,0.488,1.773,NA,0,0,0.177,-0.021,4.73,1.507,"1.13%","02581610",156,156,TRUE
"361","AXP","001447",59176,2010-12-31,2011-06-30,2011-08-31,17.482,0.295,15.237,14.284,14.326,13.013,12.912,1.899,6.431,0.19,0.148,0.256,0.225,0.256,0.212,0.179,0.055,0.289,0.082,0.32,0.289,0.072,0.289,NA,NA,0.055,0.218,0.782,0.868,0.782,0.018,0.016,0.173,NA,NA,0.461,8.427,0.099,NA,0.47,NA,NA,0.071,0.879,43.992,3.584,0.884,0.871,7.622,5.261,6.466,NA,NA,NA,393.686,NA,0.214,0.324,0.499,0.402,1.843,NA,0,0,0.184,-0.032,3.26,0.5,"1.45%","02581610",156,156,TRUE
"362","AXP","001447",59176,2013-12-31,2014-09-30,2015-01-31,18.361,0.223,15.011,15.517,15.577,14.998,14.998,2.331,9.244,0.178,0.162,0.29,0.261,0.29,0.247,0.191,0.068,0.291,0.119,0.321,0.291,0.092,0.291,NA,NA,0.067,0.275,0.725,0.809,0.725,0.016,0.014,0.151,NA,NA,0.384,5.714,0.104,NA,0.396,NA,NA,0.064,0.863,34.142,2.63,0.869,0.853,6.648,7.965,11.205,NA,NA,NA,339.017,NA,0.232,0.313,0.442,0.488,1.773,NA,0,0,0.177,-0.021,4.083,1.316,"1.29%","02581610",156,156,TRUE
"363","AXP","001447",59176,2014-12-31,2014-12-31,2015-02-28,16.845,0.209,15.776,16.029,16.125,14.674,14.674,2.357,7.566,0.181,0.167,0.283,0.254,0.283,0.255,0.195,0.064,0.299,0.111,0.345,0.293,0.103,0.293,NA,NA,0.063,0.311,0.689,0.923,0.682,0.018,0.013,0.165,NA,NA,0.386,6.159,0.253,NA,0.331,NA,NA,0.079,0.891,35.152,2.303,0.87,0.849,6.462,8.338,11.176,NA,NA,NA,363.01,NA,0.226,0.306,0.439,0.53,1.707,NA,0,0,0.173,-0.033,4.174,1.276,"1.27%","02581610",156,156,TRUE
"364","AXP","001447",59176,2014-12-31,2014-12-31,2015-03-31,16.073,0.209,15.776,15.348,15.439,14.05,14.05,2.249,7.22,0.181,0.167,0.283,0.254,0.283,0.255,0.195,0.064,0.299,0.111,0.345,0.293,0.103,0.293,NA,NA,0.063,0.311,0.689,0.923,0.682,0.018,0.013,0.165,NA,NA,0.386,6.159,0.253,NA,0.331,NA,NA,0.079,0.891,35.152,2.303,0.87,0.849,6.462,8.338,11.176,NA,NA,NA,363.01,NA,0.226,0.306,0.439,0.53,1.707,NA,0,0,0.173,-0.033,3.982,1.222,"1.33%","02581610",156,156,TRUE
"365","AXP","001447",59176,2014-12-31,2014-12-31,2015-04-30,15.937,0.209,15.776,15.216,15.306,13.93,13.93,2.23,7.159,0.181,0.167,0.283,0.254,0.283,0.255,0.195,0.064,0.299,0.111,0.345,0.293,0.103,0.293,NA,NA,0.063,0.311,0.689,0.923,0.682,0.018,0.013,0.165,NA,NA,0.386,6.159,0.253,NA,0.331,NA,NA,0.079,0.891,35.152,2.303,0.87,0.849,6.462,8.338,11.176,NA,NA,NA,363.01,NA,0.226,0.306,0.439,0.53,1.707,NA,0,0,0.173,-0.033,3.949,1.211,"1.34%","02581610",156,156,TRUE
"366","AXP","001447",59176,2014-12-31,2015-03-31,2015-05-31,16.687,0.275,14.89,15.214,15.301,13.986,13.986,2.319,8.237,0.179,0.171,0.289,0.26,0.289,0.261,0.2,0.065,0.295,0.114,0.345,0.295,0.093,0.295,NA,NA,0.065,0.282,0.718,0.802,0.718,0.015,0.013,0.16,NA,NA,0.38,5.851,0.105,NA,0.393,NA,NA,0.079,0.874,34.278,2.546,0.866,0.849,6.476,8.519,11.401,NA,NA,NA,345.346,NA,0.225,0.306,0.43,0.475,1.684,NA,0,0,0.173,-0.025,3.71,1.19,"1.30%","02581610",156,156,TRUE
"367","AXP","001447",59176,2014-12-31,2015-03-31,2015-06-30,16.268,0.275,14.89,14.832,14.917,13.635,13.635,2.261,8.03,0.179,0.171,0.289,0.26,0.289,0.261,0.2,0.065,0.295,0.114,0.345,0.295,0.093,0.295,NA,NA,0.065,0.282,0.718,0.802,0.718,0.015,0.013,0.16,NA,NA,0.38,5.851,0.105,NA,0.393,NA,NA,0.079,0.874,34.278,2.546,0.866,0.849,6.476,8.519,11.401,NA,NA,NA,345.346,NA,0.225,0.306,0.43,0.475,1.684,NA,0,0,0.173,-0.025,3.616,1.161,"1.49%","02581610",156,156,TRUE
"368","AXP","001447",59176,2014-12-31,2015-03-31,2015-07-31,15.693,0.275,14.89,14.515,14.599,13.344,13.344,2.181,7.747,0.179,0.171,0.289,0.26,0.289,0.261,0.2,0.065,0.295,0.114,0.345,0.295,0.093,0.295,NA,NA,0.065,0.282,0.718,0.802,0.718,0.015,0.013,0.16,NA,NA,0.38,5.851,0.105,NA,0.393,NA,NA,0.079,0.874,34.278,2.546,0.866,0.849,6.476,8.519,11.401,NA,NA,NA,345.346,NA,0.225,0.306,0.43,0.475,1.684,NA,0,0,0.173,-0.025,3.489,1.136,"1.53%","02581610",156,156,TRUE
"369","AXP","001447",59176,2014-12-31,2015-06-30,2015-08-31,15.406,0.281,13.958,14.077,14.155,13.483,13.483,2.224,7.382,0.189,0.171,0.3,0.27,0.3,0.261,0.201,0.067,0.286,0.117,0.345,0.285,0.091,0.286,NA,NA,0.066,0.288,0.712,0.8,0.712,0.015,0.013,0.164,NA,NA,0.376,5.672,0.11,NA,0.387,NA,NA,0.079,0.883,34.157,2.471,0.865,0.847,6.385,8.612,12.004,NA,NA,NA,324.814,NA,0.221,0.301,0.412,0.471,1.633,NA,0,0,0.173,-0.029,3.51,1.232,"1.51%","02581610",156,156,TRUE
"370","AXP","001447",59176,2014-12-31,2015-06-30,2015-09-30,14.886,0.281,13.958,13.602,13.677,13.028,13.028,2.148,7.133,0.189,0.171,0.3,0.27,0.3,0.261,0.201,0.067,0.286,0.117,0.345,0.285,0.091,0.286,NA,NA,0.066,0.288,0.712,0.8,0.712,0.015,0.013,0.164,NA,NA,0.376,5.672,0.11,NA,0.387,NA,NA,0.079,0.883,34.157,2.471,0.865,0.847,6.385,8.612,12.004,NA,NA,NA,324.814,NA,0.221,0.301,0.412,0.471,1.633,NA,0,0,0.173,-0.029,3.392,1.19,"1.56%","02581610",156,156,TRUE
"371","AXP","001447",59176,2014-12-31,2015-06-30,2015-10-31,14.461,0.281,13.958,13.442,13.517,12.875,12.875,2.087,6.929,0.189,0.171,0.3,0.27,0.3,0.261,0.201,0.067,0.286,0.117,0.345,0.285,0.091,0.286,NA,NA,0.066,0.288,0.712,0.8,0.712,0.015,0.013,0.164,NA,NA,0.376,5.672,0.11,NA,0.387,NA,NA,0.079,0.883,34.157,2.471,0.865,0.847,6.385,8.612,12.004,NA,NA,NA,324.814,NA,0.221,0.301,0.412,0.471,1.633,NA,0,0,0.173,-0.029,3.295,1.176,"1.58%","02581610",156,156,TRUE
"372","AXP","001447",59176,2014-12-31,2015-09-30,2015-11-30,13.862,0.292,13.83,13.646,13.698,12.931,12.931,2.049,6.729,0.21,0.166,0.29,0.261,0.29,0.253,0.196,0.064,0.27,0.112,0.345,0.268,0.088,0.27,NA,NA,0.064,0.298,0.702,0.791,0.702,0.015,0.013,0.162,NA,NA,0.364,5.691,0.112,NA,0.374,NA,NA,0.079,0.881,33.871,2.356,0.863,0.845,6.293,8.475,11.738,NA,NA,NA,320.832,NA,0.22,0.299,0.405,0.479,1.606,NA,0,0,0.173,-0.031,3.305,1.382,"1.62%","02581610",156,156,TRUE
"373","AXP","001447",59176,2014-12-31,2015-09-30,2015-12-31,13.458,0.292,13.83,13.248,13.298,12.554,12.554,1.989,6.533,0.21,0.166,0.29,0.261,0.29,0.253,0.196,0.064,0.27,0.112,0.345,0.268,0.088,0.27,NA,NA,0.064,0.298,0.702,0.791,0.702,0.015,0.013,0.162,NA,NA,0.364,5.691,0.112,NA,0.374,NA,NA,0.079,0.881,33.871,2.356,0.863,0.845,6.293,8.475,11.738,NA,NA,NA,320.832,NA,0.22,0.299,0.405,0.479,1.606,NA,0,0,0.173,-0.031,3.209,1.341,"1.67%","02581610",156,156,TRUE
"374","AXP","001447",59176,2014-12-31,2015-09-30,2016-01-31,10.192,0.292,13.83,10.19,10.229,9.657,9.657,1.506,4.948,0.21,0.166,0.29,0.261,0.29,0.253,0.196,0.064,0.27,0.112,0.345,0.268,0.088,0.27,NA,NA,0.064,0.298,0.702,0.791,0.702,0.015,0.013,0.162,NA,NA,0.364,5.691,0.112,NA,0.374,NA,NA,0.079,0.881,33.871,2.356,0.863,0.845,6.293,8.475,11.738,NA,NA,NA,320.832,NA,0.22,0.299,0.405,0.479,1.606,NA,0,0,0.173,-0.031,2.43,1.032,"2.17%","02581610",156,156,TRUE
"375","AXP","001447",59176,2015-12-31,2015-12-31,2016-02-29,10.389,0.283,12.173,10.447,10.487,11.006,11.006,1.556,4.883,0.223,0.15,0.291,0.26,0.291,0.23,0.18,0.063,0.265,0.115,0.35,0.247,0.089,0.25,NA,NA,0.062,0.334,0.666,0.854,0.649,0.017,0.013,0.164,NA,NA,0.328,5.281,0.22,NA,0.294,NA,NA,0.078,0.874,34.204,2.163,0.872,0.846,6.309,8.015,12.185,NA,NA,NA,330.272,3.259,0.215,0.309,0.613,0.556,1.666,NA,0,0,0.144,-0.036,2.809,1.093,"2.09%","02581610",156,156,TRUE
"376","AXP","001447",59176,2015-12-31,2015-12-31,2016-03-31,11.409,0.283,12.173,11.541,11.585,12.158,12.158,1.708,5.363,0.223,0.15,0.291,0.26,0.291,0.23,0.18,0.063,0.265,0.115,0.35,0.247,0.089,0.25,NA,NA,0.062,0.334,0.666,0.854,0.649,0.017,0.013,0.164,NA,NA,0.328,5.281,0.22,NA,0.294,NA,NA,0.078,0.874,34.204,2.163,0.872,0.846,6.309,8.015,12.185,NA,NA,NA,330.272,3.259,0.215,0.309,0.613,0.556,1.666,NA,0,0,0.144,-0.036,3.085,1.207,"1.89%","02581610",156,156,TRUE
"377","AXP","001447",59176,2015-12-31,2015-12-31,2016-04-30,12.065,0.283,12.173,12.299,12.345,12.956,12.956,1.807,5.671,0.223,0.15,0.291,0.26,0.291,0.23,0.18,0.063,0.265,0.115,0.35,0.247,0.089,0.25,NA,NA,0.062,0.334,0.666,0.854,0.649,0.017,0.013,0.164,NA,NA,0.328,5.281,0.22,NA,0.294,NA,NA,0.078,0.874,34.204,2.163,0.872,0.846,6.309,8.015,12.185,NA,NA,NA,330.272,3.259,0.215,0.309,0.613,0.556,1.666,NA,0,0,0.144,-0.036,3.263,1.287,"1.77%","02581610",156,156,TRUE
"378","AXP","001447",59176,2015-12-31,2016-03-31,2016-05-31,12.077,0.355,12.373,12.478,12.526,13.126,13.126,1.766,5.527,0.26,0.143,0.279,0.249,0.279,0.221,0.173,0.063,0.237,0.116,0.35,0.233,0.082,0.237,NA,NA,0.063,0.308,0.692,0.771,0.692,0.016,0.014,0.164,NA,NA,0.335,5.365,0.103,NA,0.347,NA,NA,0.078,0.875,33.557,2.245,0.866,0.849,6.461,7.879,11.947,NA,NA,NA,290.534,3.815,0.224,0.321,0.565,0.516,1.674,NA,0,0,0.144,-0.04,3.017,1.375,"1.76%","02581610",156,156,TRUE
"379","AXP","001447",59176,2015-12-31,2016-03-31,2016-06-30,11.159,0.355,12.373,11.529,11.573,12.128,12.128,1.631,5.107,0.26,0.143,0.279,0.249,0.279,0.221,0.173,0.063,0.237,0.116,0.35,0.233,0.082,0.237,NA,NA,0.063,0.308,0.692,0.771,0.692,0.016,0.014,0.164,NA,NA,0.335,5.365,0.103,NA,0.347,NA,NA,0.078,0.875,33.557,2.245,0.866,0.849,6.461,7.879,11.947,NA,NA,NA,290.534,3.815,0.224,0.321,0.565,0.516,1.674,NA,0,0,0.144,-0.04,2.788,1.27,"1.91%","02581610",156,156,TRUE
"380","AXP","001447",59176,2015-12-31,2016-03-31,2016-07-31,11.499,0.355,12.373,12.231,12.278,12.866,12.866,1.681,5.263,0.26,0.143,0.279,0.249,0.279,0.221,0.173,0.063,0.237,0.116,0.35,0.233,0.082,0.237,NA,NA,0.063,0.308,0.692,0.771,0.692,0.016,0.014,0.164,NA,NA,0.335,5.365,0.103,NA,0.347,NA,NA,0.078,0.875,33.557,2.245,0.866,0.849,6.461,7.879,11.947,NA,NA,NA,290.534,3.815,0.224,0.321,0.565,0.516,1.674,NA,0,0,0.144,-0.04,2.873,1.348,"1.80%","02581610",156,156,TRUE
"381","AXP","001447",59176,2015-12-31,2016-06-30,2016-08-31,11.591,0.369,11.846,12.235,12.281,11.587,11.587,1.672,6.176,0.242,0.154,0.269,0.24,0.269,0.236,0.184,0.062,0.264,0.117,0.35,0.26,0.092,0.264,NA,NA,0.062,0.308,0.692,0.765,0.692,0.016,0.014,0.188,NA,NA,0.327,5.316,0.095,NA,0.341,NA,NA,0.078,0.851,33.385,2.251,0.868,0.852,6.596,8.543,11.738,NA,NA,NA,246.571,3.879,0.229,0.335,0.391,0.534,1.737,NA,0,0,0.144,-0.027,2.925,0.945,"1.77%","02581610",156,156,TRUE
"382","AXP","001447",59176,2012-12-31,2013-03-31,2013-05-31,22.38,0.26,13.453,16.787,16.975,19.167,19.167,2.445,7.429,0.205,0.132,0.278,0.249,0.278,0.194,0.161,0.063,0.232,0.106,0.305,0.232,0.075,0.232,NA,NA,0.062,0.263,0.737,0.826,0.737,0.019,0.017,0.183,NA,NA,0.396,6.385,0.107,NA,0.404,NA,NA,0.053,0.911,37.236,2.807,0.874,0.858,6.943,5.501,8.478,NA,NA,NA,324.634,NA,0.223,0.318,0.444,0.465,1.769,NA,0,0,0.195,-0.044,4.312,0.605,"1.06%","02581610",156,156,TRUE
"383","AXP","001447",59176,2015-12-31,2016-06-30,2016-10-31,11.631,0.369,11.846,12.392,12.438,11.735,11.735,1.678,6.197,0.242,0.154,0.269,0.24,0.269,0.236,0.184,0.062,0.264,0.117,0.35,0.26,0.092,0.264,NA,NA,0.062,0.308,0.692,0.765,0.692,0.016,0.014,0.188,NA,NA,0.327,5.316,0.095,NA,0.341,NA,NA,0.078,0.851,33.385,2.251,0.868,0.852,6.596,8.543,11.738,NA,NA,NA,246.571,3.879,0.229,0.335,0.391,0.534,1.737,NA,0,0,0.144,-0.027,2.935,0.957,"1.93%","02581610",156,156,TRUE
"384","AXP","001447",59176,2012-12-31,2013-03-31,2013-07-31,21.414,0.26,13.453,16.357,16.54,18.676,18.676,2.339,7.108,0.205,0.132,0.278,0.249,0.278,0.194,0.161,0.063,0.232,0.106,0.305,0.232,0.075,0.232,NA,NA,0.062,0.263,0.737,0.826,0.737,0.019,0.017,0.183,NA,NA,0.396,6.385,0.107,NA,0.404,NA,NA,0.053,0.911,37.236,2.807,0.874,0.858,6.943,5.501,8.478,NA,NA,NA,324.634,NA,0.223,0.318,0.444,0.465,1.769,NA,0,0,0.195,-0.044,4.126,0.59,"1.25%","02581610",156,156,TRUE
"385","AXP","001447",59176,2012-12-31,2013-06-30,2013-08-31,20.627,0.235,13.619,15.531,15.701,17.668,17.668,2.266,7.34,0.199,0.134,0.279,0.25,0.279,0.196,0.162,0.063,0.238,0.108,0.305,0.238,0.076,0.238,NA,NA,0.062,0.265,0.735,0.822,0.735,0.018,0.016,0.184,NA,NA,0.387,6.228,0.106,NA,0.395,NA,NA,0.053,0.902,36.814,2.773,0.875,0.859,7.017,5.713,8.836,NA,NA,NA,312.657,NA,0.223,0.316,0.434,0.473,1.786,NA,0,0,0.195,-0.039,4.076,1.092,"1.28%","02581610",156,156,TRUE
"386","AXP","001447",59176,2015-12-31,2016-09-30,2017-01-31,13.287,0.358,11.434,14.144,14.223,13.567,13.567,1.907,8.981,0.239,0.149,0.265,0.236,0.265,0.228,0.179,0.061,0.262,0.119,0.35,0.258,0.092,0.262,NA,NA,0.061,0.311,0.689,0.762,0.689,0.017,0.015,0.201,NA,NA,0.322,5.239,0.095,NA,0.335,NA,NA,0.078,0.814,32.817,2.215,0.869,0.852,6.615,8.033,11.12,NA,NA,NA,217.733,4.04,0.232,0.345,0.392,0.549,1.764,NA,0,0,0.144,-0.015,3.326,1.28,"1.68%","02581610",156,156,TRUE
"387","AXP","001447",59176,2016-12-31,2016-12-31,2017-02-28,13.719,0.282,13.212,15.576,15.637,14.17,14.17,2.133,8.774,0.215,0.16,0.271,0.239,0.271,0.239,0.192,0.057,0.285,0.11,0.332,0.259,0.1,0.263,NA,NA,0.058,0.396,0.604,1.016,0.586,0.022,0.015,0.187,NA,NA,0.331,5.734,0.405,NA,0.226,NA,NA,0.059,0.833,31.219,1.654,0.871,0.846,6.262,7.889,10.285,NA,NA,NA,279.879,3.289,0.211,0.306,0.14,0.653,1.65,NA,0,0,0.155,-0.018,3.818,2.554,"1.60%","02581610",156,156,TRUE
"388","AXP","001447",59176,2012-12-31,2013-09-30,2013-11-30,24.034,0.238,13.771,17.912,18.101,20.284,20.284,2.656,19.678,0.198,0.135,0.28,0.251,0.28,0.198,0.164,0.063,0.245,0.11,0.305,0.245,0.078,0.245,NA,NA,0.063,0.268,0.732,0.818,0.732,0.018,0.016,0.179,NA,NA,0.381,6.032,0.105,NA,0.39,NA,NA,0.053,0.787,36.165,2.733,0.875,0.859,7.008,6.003,9.255,NA,NA,NA,305.641,NA,0.226,0.318,0.433,0.485,1.811,NA,0,0,0.195,0,4.783,1.671,"1.07%","02581610",156,156,TRUE
"389","AXP","001447",59176,2012-12-31,2013-09-30,2013-12-31,25.415,0.238,13.771,18.942,19.141,21.449,21.449,2.809,20.808,0.198,0.135,0.28,0.251,0.28,0.198,0.164,0.063,0.245,0.11,0.305,0.245,0.078,0.245,NA,NA,0.063,0.268,0.732,0.818,0.732,0.018,0.016,0.179,NA,NA,0.381,6.032,0.105,NA,0.39,NA,NA,0.053,0.787,36.165,2.733,0.875,0.859,7.008,6.003,9.255,NA,NA,NA,305.641,NA,0.226,0.318,0.433,0.485,1.811,NA,0,0,0.195,0,5.058,1.767,"1.01%","02581610",156,156,TRUE
"390","AXP","001447",59176,2016-12-31,2017-03-31,2017-05-31,12.986,0.296,13.135,15.327,15.419,14.015,14.015,1.861,9.945,0.256,0.14,0.238,0.207,0.238,0.208,0.172,0.056,0.25,0.107,0.332,0.246,0.092,0.25,NA,NA,0.055,0.318,0.682,0.797,0.682,0.017,0.014,0.214,NA,NA,0.329,5.939,0.144,NA,0.324,NA,NA,0.059,0.805,31.659,2.146,0.869,0.852,6.615,8.028,10.364,NA,NA,NA,219.655,3.289,0.233,0.332,0.243,0.565,1.777,NA,0,0,0.155,-0.011,3.285,4.153,"1.66%","02581610",156,156,TRUE
"391","AXP","001447",59176,2016-12-31,2017-03-31,2017-06-30,14.218,0.296,13.135,16.781,16.882,15.344,15.344,2.037,10.888,0.256,0.14,0.238,0.207,0.238,0.208,0.172,0.056,0.25,0.107,0.332,0.246,0.092,0.25,NA,NA,0.055,0.318,0.682,0.797,0.682,0.017,0.014,0.214,NA,NA,0.329,5.939,0.144,NA,0.324,NA,NA,0.059,0.805,31.659,2.146,0.869,0.852,6.615,8.028,10.364,NA,NA,NA,219.655,3.289,0.233,0.332,0.243,0.565,1.777,NA,0,0,0.155,-0.011,3.596,4.547,"1.52%","02581610",156,156,TRUE
"392","AXP","001447",59176,2016-12-31,2017-03-31,2017-07-31,14.227,0.296,13.135,16.978,17.08,15.525,15.525,2.039,10.895,0.256,0.14,0.238,0.207,0.238,0.208,0.172,0.056,0.25,0.107,0.332,0.246,0.092,0.25,NA,NA,0.055,0.318,0.682,0.797,0.682,0.017,0.014,0.214,NA,NA,0.329,5.939,0.144,NA,0.324,NA,NA,0.059,0.805,31.659,2.146,0.869,0.852,6.615,8.028,10.364,NA,NA,NA,219.655,3.289,0.233,0.332,0.243,0.565,1.777,NA,0,0,0.155,-0.011,3.599,4.6,"1.50%","02581610",156,156,TRUE
"393","AXP","001447",59176,2016-12-31,2017-06-30,2017-08-31,14.438,0.284,13.929,17.289,17.394,17.607,17.607,2.05,8.123,0.295,0.122,0.233,0.201,0.233,0.179,0.154,0.055,0.219,0.103,0.332,0.215,0.08,0.219,NA,NA,0.054,0.318,0.682,0.801,0.682,0.016,0.014,0.205,NA,NA,0.329,6.096,0.148,NA,0.323,NA,NA,0.059,0.865,31.628,2.149,0.869,0.853,6.661,7.34,10.428,NA,NA,NA,239.703,3.289,0.232,0.326,0.415,0.564,1.776,NA,0,0,0.155,-0.03,3.594,NA,"1.49%","02581610",156,156,TRUE
"394","AXP","001447",59176,2013-12-31,2014-03-31,2014-05-31,23.563,0.21,14.344,17.836,17.941,18.083,18.083,2.756,22.605,0.176,0.157,0.289,0.26,0.289,0.233,0.186,0.066,0.286,0.118,0.321,0.286,0.09,0.286,NA,NA,0.067,0.275,0.725,0.809,0.725,0.017,0.015,0.163,NA,NA,0.377,5.631,0.105,NA,0.387,NA,NA,0.064,0.744,34.746,2.635,0.872,0.855,6.809,7.27,10.385,NA,NA,NA,309.307,NA,0.232,0.318,0.435,0.498,1.809,NA,0,0,0.177,0.008,4.849,1.39,"1.01%","02581610",156,156,TRUE
"395","AXP","001447",59176,2013-12-31,2014-03-31,2014-06-30,24.431,0.21,14.344,18.493,18.602,18.749,18.749,2.858,23.438,0.176,0.157,0.289,0.26,0.289,0.233,0.186,0.066,0.286,0.118,0.321,0.286,0.09,0.286,NA,NA,0.067,0.275,0.725,0.809,0.725,0.017,0.015,0.163,NA,NA,0.377,5.631,0.105,NA,0.387,NA,NA,0.064,0.744,34.746,2.635,0.872,0.855,6.809,7.27,10.385,NA,NA,NA,309.307,NA,0.232,0.318,0.435,0.498,1.809,NA,0,0,0.177,0.008,5.027,1.441,".970%","02581610",156,156,TRUE
"396","AXP","001447",59176,2016-12-31,2017-09-30,2017-11-30,16.13,0.268,14.477,18.611,18.718,18.827,18.827,2.233,7.116,0.284,0.125,0.23,0.197,0.23,0.178,0.158,0.054,0.228,0.102,0.332,0.224,0.083,0.228,NA,NA,0.053,0.313,0.687,0.802,0.687,0.015,0.013,0.199,NA,NA,0.327,6.138,0.143,NA,0.321,NA,NA,0.059,0.898,32.365,2.194,0.872,0.856,6.836,8.015,11.031,NA,NA,NA,246.404,3.289,0.232,0.323,0.413,0.568,1.815,NA,0,0,0.155,-0.044,4.022,NA,"1.43%","02581610",156,156,TRUE
