"","TICKER","gvkey","public_date","bm","ptb","GProf","npm","capital_ratio","totdebt_invcap","cash_lt","short_debt","debt_assets","de_ratio","sale_equity","sale_invcap"
"404","AXP","001447",2018-07-31,0.244,4.369,0.056,0.078,0.711,0.793,0.2,0.104,0.885,7.698,2.006,0.58
"405","AXP","001447",2018-08-31,0.248,4.368,0.056,0.083,0.716,0.792,0.195,0.096,0.888,7.952,2.064,0.587
"406","AXP","001447",2018-09-30,0.248,4.389,0.056,0.083,0.716,0.792,0.195,0.096,0.888,7.952,2.064,0.587
"407","AXP","001447",2018-10-31,0.248,4.201,0.056,0.083,0.716,0.792,0.195,0.096,0.888,7.952,2.064,0.587
"408","AXP","001447",2018-11-30,0.236,4.469,0.056,0.088,0.721,0.795,0.202,0.093,0.891,8.166,2.108,0.588
"409","AXP","001447",2018-12-31,0.236,3.794,0.056,0.088,0.721,0.795,0.202,0.093,0.891,8.166,2.108,0.588
"410","AXP","001447",2019-01-31,0.236,4.053,0.056,0.088,0.721,0.795,0.202,0.093,0.891,8.166,2.108,0.588
"411","AXP","001447",2019-02-28,0.256,4.392,0.054,0.16,0.664,0.887,0.179,0.234,0.882,6.962,1.942,0.624
"412","AXP","001447",2019-03-31,0.256,4.431,0.054,0.16,0.664,0.887,0.179,0.234,0.882,6.962,1.942,0.624
"413","AXP","001447",2019-04-30,0.256,4.732,0.054,0.16,0.664,0.887,0.179,0.234,0.882,6.962,1.942,0.624
"414","AXP","001447",2019-05-31,0.243,4.311,0.054,0.155,0.714,0.782,0.199,0.087,0.886,7.747,2.036,0.582
"415","AXP","001447",2019-06-30,0.243,4.64,0.054,0.155,0.714,0.782,0.199,0.087,0.886,7.747,2.036,0.582
"416","AXP","001447",2019-07-31,0.243,4.644,0.054,0.155,0.714,0.782,0.199,0.087,0.886,7.747,2.036,0.582
"417","AXP","001447",2019-08-31,0.225,4.325,0.053,0.154,0.71,0.781,0.199,0.09,0.885,7.674,2.031,0.588
"418","AXP","001447",2019-09-30,0.225,4.25,0.053,0.154,0.71,0.781,0.199,0.09,0.885,7.674,2.031,0.588
"419","AXP","001447",2019-10-31,0.225,4.156,0.053,0.154,0.71,0.781,0.199,0.09,0.885,7.674,2.031,0.588
"420","AXP","001447",2019-11-30,0.237,4.269,0.054,0.153,0.71,0.781,0.192,0.091,0.883,7.58,2.037,0.591
"421","AXP","001447",2019-12-31,0.237,4.424,0.054,0.153,0.71,0.781,0.192,0.091,0.883,7.58,2.037,0.591
"422","AXP","001447",2016-09-30,0.369,2.856,0.062,0.154,0.692,0.765,0.188,0.095,0.868,6.596,1.737,0.534
"423","AXP","001447",2010-01-31,0.346,3.22,0.029,0.065,0.792,0.91,0.182,0.13,0.887,7.816,1.948,0.406
"424","AXP","001447",2020-03-31,0.213,3.213,0.054,0.144,0.635,0.985,0.174,0.339,0.884,7.103,2.038,0.712
"425","AXP","001447",2020-04-30,0.213,3.421,0.054,0.144,0.635,0.985,0.174,0.339,0.884,7.103,2.038,0.712
"426","AXP","001447",2020-05-31,0.305,3.643,0.047,0.119,0.701,0.805,0.195,0.128,0.884,7.606,2.075,0.62
"427","AXP","001447",2020-06-30,0.305,3.648,0.047,0.119,0.701,0.805,0.195,0.128,0.884,7.606,2.075,0.62
"428","AXP","001447",2020-07-31,0.305,3.577,0.047,0.119,0.701,0.805,0.195,0.128,0.884,7.606,2.075,0.62
"429","AXP","001447",2020-08-31,0.275,3.884,0.039,0.094,0.697,0.8,0.226,0.129,0.885,7.702,1.963,0.595
"430","AXP","001447",2020-09-30,0.275,3.832,0.039,0.094,0.697,0.8,0.226,0.129,0.885,7.702,1.963,0.595
"431","AXP","001447",2020-10-31,0.275,3.488,0.039,0.094,0.697,0.8,0.226,0.129,0.885,7.702,1.963,0.595
"432","AXP","001447",2020-11-30,0.271,4.366,0.034,0.083,0.685,0.789,0.252,0.132,0.886,7.738,1.867,0.588
"433","AXP","001447",2020-12-31,0.271,4.452,0.034,0.083,0.685,0.789,0.252,0.132,0.886,7.738,1.867,0.588
"434","AXP","001447",2021-01-31,0.271,4.28,0.034,0.083,0.685,0.789,0.252,0.132,0.886,7.738,1.867,0.588
"435","AXP","001447",2021-02-28,0.22,5.096,0.034,0.082,0.567,0.832,0.313,0.298,0.88,6.849,1.661,0.692
"436","AXP","001447",2021-03-31,0.22,5.314,0.034,0.082,0.567,0.832,0.313,0.298,0.88,6.849,1.661,0.692
"437","AXP","001447",2021-04-30,0.22,5.761,0.034,0.082,0.567,0.832,0.313,0.298,0.88,6.849,1.661,0.692
"438","AXP","001447",2021-05-31,0.215,5.261,0.044,0.137,0.65,0.722,0.318,0.1,0.881,7.414,1.619,0.567
"439","AXP","001447",2021-06-30,0.215,5.429,0.044,0.137,0.65,0.722,0.318,0.1,0.881,7.414,1.619,0.567
"440","AXP","001447",2021-07-31,0.215,5.541,0.044,0.137,0.65,0.722,0.318,0.1,0.881,7.414,1.619,0.567
"441","AXP","001447",2021-08-31,0.194,5.162,0.055,0.18,0.622,0.698,0.304,0.108,0.875,6.999,1.642,0.62
"442","AXP","001447",2021-09-30,0.194,5.211,0.055,0.18,0.622,0.698,0.304,0.108,0.875,6.999,1.642,0.62
"443","AXP","001447",2021-10-31,0.194,5.27,0.055,0.18,0.622,0.698,0.304,0.108,0.875,6.999,1.642,0.62
"444","AXP","001447",2021-11-30,0.187,4.829,0.061,0.19,0.6,0.68,0.29,0.117,0.871,6.759,1.682,0.673
"445","AXP","001447",2021-12-31,0.187,5.188,0.061,0.19,0.6,0.68,0.29,0.117,0.871,6.759,1.682,0.673
"446","AXP","001447",2022-01-31,0.187,5.702,0.061,0.19,0.6,0.68,0.29,0.117,0.871,6.759,1.682,0.673
"447","AXP","001447",2022-02-28,0.165,7.179,0.063,0.185,0.519,0.88,0.141,0.391,0.882,6.997,1.969,0.914
"448","AXP","001447",2022-03-31,0.165,6.882,0.063,0.185,0.519,0.88,0.141,0.391,0.882,6.997,1.969,0.914
"449","AXP","001447",2022-04-30,0.165,6.394,0.063,0.185,0.519,0.88,0.141,0.391,0.882,6.997,1.969,0.914
"450","AXP","001447",2022-05-31,0.159,5.68,0.063,0.171,0.59,0.688,0.198,0.143,0.875,6.994,1.959,0.804
"451","AXP","001447",2022-06-30,0.159,4.664,0.063,0.171,0.59,0.688,0.198,0.143,0.875,6.994,1.959,0.804
"452","AXP","001447",2022-07-31,0.159,5.159,0.063,0.171,0.59,0.688,0.198,0.143,0.875,6.994,1.959,0.804
"453","AXP","001447",2022-08-31,0.223,4.905,0.061,0.154,0.601,0.7,0.172,0.141,0.881,7.393,2.15,0.858
"454","AXP","001447",2022-09-30,0.223,4.353,0.061,0.154,0.601,0.7,0.172,0.141,0.881,7.393,2.15,0.858
"455","AXP","001447",2022-10-31,0.223,4.774,0.061,0.154,0.601,0.7,0.172,0.141,0.881,7.393,2.15,0.858
"456","AXP","001447",2022-11-30,0.238,4.919,0.06,0.145,0.615,0.708,0.161,0.131,0.886,7.771,2.297,0.883
"457","AXP","001447",2022-12-31,0.238,4.612,0.06,0.145,0.615,0.708,0.161,0.131,0.886,7.771,2.297,0.883
"458","AXP","001447",2017-09-30,0.284,3.776,0.054,0.122,0.682,0.801,0.205,0.148,0.869,6.661,1.776,0.564
"459","AXP","001447",2020-01-31,0.237,4.569,0.054,0.153,0.71,0.781,0.192,0.091,0.883,7.58,2.037,0.591
"460","AXP","001447",2020-02-29,0.213,4.137,0.054,0.144,0.635,0.985,0.174,0.339,0.884,7.103,2.038,0.712
"461","AXP","001447",2017-03-31,0.282,3.767,0.058,0.16,0.586,1.016,0.187,0.405,0.871,6.262,1.65,0.653
"462","AXP","001447",2016-11-30,0.358,3.137,0.061,0.149,0.689,0.762,0.201,0.095,0.869,6.615,1.764,0.549
"463","AXP","001447",2016-12-31,0.358,3.226,0.061,0.149,0.689,0.762,0.201,0.095,0.869,6.615,1.764,0.549
"464","AXP","001447",2017-10-31,0.284,3.916,0.054,0.122,0.682,0.801,0.205,0.148,0.869,6.661,1.776,0.564
"465","AXP","001447",2017-04-30,0.282,3.748,0.058,0.16,0.586,1.016,0.187,0.405,0.871,6.262,1.65,0.653
"466","AXP","001447",2018-04-30,0.195,5.11,0.053,0.077,0.689,0.951,0.206,0.257,0.899,8.218,1.952,0.573
"467","BAC","007647",2010-02-28,1.491,0.86,0.032,0.042,0.595,1.337,0.168,0.555,0.896,8.606,0.65,0.264
"468","BAC","007647",2010-03-31,1.491,0.922,0.032,0.042,0.595,1.337,0.168,0.555,0.896,8.606,0.65,0.264
"469","BAC","007647",2010-06-30,1.183,0.681,0.031,0.036,0.632,1.211,0.174,0.478,0.893,8.309,0.588,0.216
"470","BAC","007647",2010-07-31,1.183,0.665,0.031,0.036,0.632,1.211,0.174,0.478,0.893,8.309,0.588,0.216
"471","BAC","007647",2010-04-30,1.491,0.921,0.032,0.042,0.595,1.337,0.168,0.555,0.896,8.606,0.65,0.264
"472","BAC","007647",2010-05-31,1.183,0.745,0.031,0.036,0.632,1.211,0.174,0.478,0.893,8.309,0.588,0.216
"473","BAC","007647",2010-10-31,1.493,0.534,0.032,0.037,0.654,1.189,0.18,0.45,0.896,8.638,0.579,0.2
"474","BAC","007647",2011-03-31,1.573,0.637,0.036,-0.017,0.611,1.283,0.169,0.523,0.899,8.923,0.588,0.228
"475","BAC","007647",2011-04-30,1.573,0.588,0.036,-0.017,0.611,1.283,0.169,0.523,0.899,8.923,0.588,0.228
"476","BAC","007647",2011-01-31,1.616,0.652,0.034,-0.009,0.663,1.217,0.185,0.455,0.9,9.017,0.593,0.2
"477","BAC","007647",2011-02-28,1.573,0.683,0.036,-0.017,0.611,1.283,0.169,0.523,0.899,8.923,0.588,0.228
"478","BAC","007647",2011-07-31,1.587,0.459,0.036,-0.026,0.656,1.198,0.185,0.452,0.9,9.016,0.558,0.192
"479","BAC","007647",2011-08-31,1.851,0.403,0.037,-0.122,0.651,1.174,0.182,0.445,0.9,9.025,0.551,0.192
"480","BAC","007647",2011-05-31,1.587,0.556,0.036,-0.026,0.656,1.198,0.185,0.452,0.9,9.016,0.558,0.192
"481","BAC","007647",2011-06-30,1.587,0.518,0.036,-0.026,0.656,1.198,0.185,0.452,0.9,9.016,0.558,0.192
"482","BAC","007647",2011-11-30,3.398,0.262,0.039,-0.014,0.64,1.148,0.176,0.443,0.899,8.896,0.557,0.201
"483","BAC","007647",2010-11-30,1.616,0.52,0.034,-0.009,0.663,1.217,0.185,0.455,0.9,9.017,0.593,0.2
"484","BAC","007647",2010-12-31,1.616,0.633,0.034,-0.009,0.663,1.217,0.185,0.455,0.9,9.017,0.593,0.2
"485","BAC","007647",2012-02-29,3.614,0.404,0.045,0.011,0.544,1.233,0.188,0.559,0.892,8.253,0.565,0.257
"486","BAC","007647",2012-03-31,3.614,0.487,0.045,0.011,0.544,1.233,0.188,0.559,0.892,8.253,0.565,0.257
"487","BAC","007647",2012-04-30,3.614,0.413,0.045,0.011,0.544,1.233,0.188,0.559,0.892,8.253,0.565,0.257
"488","BAC","007647",2012-05-31,2.072,0.371,0.042,0,0.614,1.128,0.185,0.456,0.896,8.608,0.543,0.21
"489","BAC","007647",2012-06-30,2.072,0.412,0.042,0,0.614,1.128,0.185,0.456,0.896,8.608,0.543,0.21
"490","BAC","007647",2012-07-31,2.072,0.37,0.042,0,0.614,1.128,0.185,0.456,0.896,8.608,0.543,0.21
"491","BAC","007647",2012-08-31,2.464,0.396,0.041,0.096,0.589,1.143,0.188,0.485,0.893,8.357,0.51,0.209
"492","BAC","007647",2012-09-30,2.464,0.438,0.041,0.096,0.589,1.143,0.188,0.485,0.893,8.357,0.51,0.209
"493","BAC","007647",2010-08-31,1.493,0.581,0.032,0.037,0.654,1.189,0.18,0.45,0.896,8.638,0.579,0.2
"494","BAC","007647",2010-09-30,1.493,0.611,0.032,0.037,0.654,1.189,0.18,0.45,0.896,8.638,0.579,0.2
"495","BAC","007647",2012-12-31,2.31,0.569,0.038,0.05,0.565,1.159,0.19,0.512,0.891,8.216,0.465,0.202
"496","BAC","007647",2013-01-31,2.31,0.555,0.038,0.05,0.565,1.159,0.19,0.512,0.891,8.216,0.465,0.202
"497","BAC","007647",2013-02-28,1.744,0.557,0.034,0.042,0.482,1.311,0.177,0.632,0.893,8.327,0.421,0.218
"498","BAC","007647",2013-03-31,1.744,0.604,0.034,0.042,0.482,1.311,0.177,0.632,0.893,8.327,0.421,0.218
"499","BAC","007647",2013-04-30,1.744,0.611,0.034,0.042,0.482,1.311,0.177,0.632,0.893,8.327,0.421,0.218
"500","BAC","007647",2013-05-31,1.658,0.674,0.035,0.05,0.534,1.174,0.182,0.545,0.891,8.182,0.419,0.195
"501","BAC","007647",2013-06-30,1.658,0.634,0.035,0.05,0.534,1.174,0.182,0.545,0.891,8.182,0.419,0.195
"502","BAC","007647",2013-07-31,1.658,0.718,0.035,0.05,0.534,1.174,0.182,0.545,0.891,8.182,0.419,0.195
"503","BAC","007647",2013-08-31,1.569,0.7,0.036,0.066,0.526,1.157,0.178,0.545,0.891,8.19,0.42,0.199
"504","BAC","007647",2013-09-30,1.569,0.684,0.036,0.066,0.526,1.157,0.178,0.545,0.891,8.19,0.42,0.199
"505","BAC","007647",2013-10-31,1.569,0.687,0.036,0.066,0.526,1.157,0.178,0.545,0.891,8.19,0.42,0.199
"506","BAC","007647",2013-11-30,1.485,0.771,0.037,0.088,0.521,1.142,0.178,0.544,0.891,8.21,0.423,0.203
"507","BAC","007647",2013-12-31,1.485,0.758,0.037,0.088,0.521,1.142,0.178,0.544,0.891,8.21,0.423,0.203
"508","BAC","007647",2014-01-31,1.485,0.81,0.037,0.088,0.521,1.142,0.178,0.544,0.891,8.21,0.423,0.203
"509","BAC","007647",2014-02-28,1.33,0.796,0.041,0.112,0.467,1.132,0.178,0.588,0.889,8.035,0.437,0.233
"510","BAC","007647",2014-03-31,1.33,0.826,0.041,0.112,0.467,1.132,0.178,0.588,0.889,8.035,0.437,0.233
"511","BAC","007647",2014-04-30,1.33,0.727,0.041,0.112,0.467,1.132,0.178,0.588,0.889,8.035,0.437,0.233
"512","BAC","007647",2014-05-31,1.207,0.729,0.04,0.096,0.513,1.086,0.184,0.528,0.891,8.163,0.433,0.211
"513","BAC","007647",2014-06-30,1.207,0.74,0.04,0.096,0.513,1.086,0.184,0.528,0.891,8.163,0.433,0.211
"514","BAC","007647",2014-07-31,1.207,0.734,0.04,0.096,0.513,1.086,0.184,0.528,0.891,8.163,0.433,0.211
"515","BAC","007647",2014-08-31,1.377,0.76,0.04,0.08,0.51,1.074,0.191,0.526,0.891,8.151,0.425,0.208
"516","BAC","007647",2014-09-30,1.377,0.806,0.04,0.08,0.51,1.074,0.191,0.526,0.891,8.151,0.425,0.208
"517","BAC","007647",2014-10-31,1.377,0.811,0.04,0.08,0.51,1.074,0.191,0.526,0.891,8.151,0.425,0.208
"518","BAC","007647",2014-11-30,1.234,0.81,0.04,0.053,0.506,1.062,0.192,0.523,0.89,8.082,0.418,0.206
"519","BAC","007647",2014-12-31,1.234,0.851,0.04,0.053,0.506,1.062,0.192,0.523,0.89,8.082,0.418,0.206
"520","BAC","007647",2015-01-31,1.234,0.72,0.04,0.053,0.506,1.062,0.192,0.523,0.89,8.082,0.418,0.206
"521","BAC","007647",2015-02-28,1.191,0.742,0.039,0.051,0.466,1.043,0.182,0.553,0.884,7.644,0.391,0.209
"522","BAC","007647",2015-03-31,1.191,0.722,0.039,0.051,0.466,1.043,0.182,0.553,0.884,7.644,0.391,0.209
"523","BAC","007647",2011-12-31,3.398,0.267,0.039,-0.014,0.64,1.148,0.176,0.443,0.899,8.896,0.557,0.201
"524","BAC","007647",2012-01-31,3.398,0.356,0.039,-0.014,0.64,1.148,0.176,0.443,0.899,8.896,0.557,0.201
"525","BAC","007647",2015-06-30,1.408,0.784,0.038,0.088,0.497,1.023,0.194,0.515,0.886,7.805,0.384,0.193
"526","BAC","007647",2015-07-31,1.408,0.821,0.038,0.088,0.497,1.023,0.194,0.515,0.886,7.805,0.384,0.193
"527","BAC","007647",2015-08-31,1.287,0.744,0.038,0.116,0.489,1.01,0.192,0.516,0.884,7.656,0.376,0.192
"528","BAC","007647",2015-09-30,1.287,0.709,0.038,0.116,0.489,1.01,0.192,0.516,0.884,7.656,0.376,0.192
"529","BAC","007647",2015-10-31,1.287,0.762,0.038,0.116,0.489,1.01,0.192,0.516,0.884,7.656,0.376,0.192
"530","BAC","007647",2015-11-30,1.438,0.777,0.037,0.169,0.482,0.993,0.195,0.515,0.883,7.54,0.369,0.191
"531","BAC","007647",2015-12-31,1.438,0.75,0.037,0.169,0.482,0.993,0.195,0.515,0.883,7.54,0.369,0.191
"532","BAC","007647",2016-01-31,1.438,0.628,0.037,0.169,0.482,0.993,0.195,0.515,0.883,7.54,0.369,0.191
"533","BAC","007647",2012-10-31,2.464,0.462,0.041,0.096,0.589,1.143,0.188,0.485,0.893,8.357,0.51,0.209
"534","BAC","007647",2012-11-30,2.31,0.483,0.038,0.05,0.565,1.159,0.19,0.512,0.891,8.216,0.465,0.202
"535","BAC","007647",2016-04-30,1.339,0.642,0.037,0.171,0.43,0.977,0.19,0.56,0.881,7.37,0.363,0.207
"536","BAC","007647",2016-05-31,1.71,0.637,0.037,0.174,0.469,0.962,0.2,0.512,0.881,7.409,0.364,0.193
"537","BAC","007647",2016-06-30,1.71,0.572,0.037,0.174,0.469,0.962,0.2,0.512,0.881,7.409,0.364,0.193
"538","BAC","007647",2016-07-31,1.71,0.621,0.037,0.174,0.469,0.962,0.2,0.512,0.881,7.409,0.364,0.193
"539","BAC","007647",2016-08-31,1.784,0.681,0.036,0.174,0.462,0.932,0.202,0.505,0.88,7.32,0.357,0.192
"540","BAC","007647",2016-09-30,1.784,0.66,0.036,0.174,0.462,0.932,0.202,0.505,0.88,7.32,0.357,0.192
"541","BAC","007647",2016-10-31,1.784,0.691,0.036,0.174,0.462,0.932,0.202,0.505,0.88,7.32,0.357,0.192
"542","BAC","007647",2016-11-30,1.545,0.872,0.037,0.176,0.455,0.91,0.2,0.5,0.879,7.249,0.354,0.193
"543","BAC","007647",2016-12-31,1.545,0.912,0.037,0.176,0.455,0.91,0.2,0.5,0.879,7.249,0.354,0.193
"544","BAC","007647",2017-01-31,1.545,0.929,0.037,0.176,0.455,0.91,0.2,0.5,0.879,7.249,0.354,0.193
"545","BAC","007647",2017-02-28,1.088,1.024,0.037,0.191,0.393,0.935,0.185,0.579,0.878,7.199,0.351,0.213
"546","BAC","007647",2017-03-31,1.088,0.977,0.037,0.191,0.393,0.935,0.185,0.579,0.878,7.199,0.351,0.213
"547","BAC","007647",2017-04-30,1.088,0.963,0.037,0.191,0.393,0.935,0.185,0.579,0.878,7.199,0.351,0.213
"548","BAC","007647",2017-05-31,1.032,0.918,0.037,0.208,0.442,0.902,0.195,0.51,0.878,7.224,0.355,0.198
"549","BAC","007647",2017-06-30,1.032,0.994,0.037,0.208,0.442,0.902,0.195,0.51,0.878,7.224,0.355,0.198
"550","BAC","007647",2017-07-31,1.032,0.978,0.037,0.208,0.442,0.902,0.195,0.51,0.878,7.224,0.355,0.198
"551","BAC","007647",2017-08-31,1.026,1.026,0.037,0.208,0.439,0.912,0.193,0.518,0.879,7.257,0.359,0.202
"552","BAC","007647",2017-09-30,1.026,1.088,0.037,0.208,0.439,0.912,0.193,0.518,0.879,7.257,0.359,0.202
"553","BAC","007647",2017-10-31,1.026,1.162,0.037,0.208,0.439,0.912,0.193,0.518,0.879,7.257,0.359,0.202
"554","BAC","007647",2017-11-30,0.944,1.175,0.037,0.21,0.44,0.92,0.194,0.522,0.88,7.321,0.363,0.204
"555","BAC","007647",2017-12-31,0.944,1.231,0.037,0.21,0.44,0.92,0.194,0.522,0.88,7.321,0.363,0.204
"556","BAC","007647",2018-01-31,0.944,1.316,0.037,0.21,0.44,0.92,0.194,0.522,0.88,7.321,0.363,0.204
"557","BAC","007647",2018-02-28,0.806,1.343,0.037,0.182,0.41,0.966,0.189,0.576,0.883,7.539,0.376,0.222
"558","BAC","007647",2018-03-31,0.806,1.252,0.037,0.182,0.41,0.966,0.189,0.576,0.883,7.539,0.376,0.222
"559","BAC","007647",2018-04-30,0.806,1.239,0.037,0.182,0.41,0.966,0.189,0.576,0.883,7.539,0.376,0.222
"560","BAC","007647",2018-05-31,0.792,1.219,0.037,0.193,0.447,0.921,0.201,0.515,0.882,7.496,0.38,0.21
"561","BAC","007647",2018-06-30,0.792,1.183,0.037,0.193,0.447,0.921,0.201,0.515,0.882,7.496,0.38,0.21
"562","BAC","007647",2018-07-31,0.792,1.277,0.037,0.193,0.447,0.921,0.201,0.515,0.882,7.496,0.38,0.21
"563","BAC","007647",2015-04-30,1.191,0.746,0.039,0.051,0.466,1.043,0.182,0.553,0.884,7.644,0.391,0.209
"564","BAC","007647",2015-05-31,1.408,0.76,0.038,0.088,0.497,1.023,0.194,0.515,0.886,7.805,0.384,0.193
"565","BAC","007647",2018-10-31,0.854,1.12,0.037,0.205,0.449,0.917,0.202,0.51,0.884,7.584,0.393,0.216
"566","BAC","007647",2018-11-30,0.826,1.162,0.038,0.216,0.453,0.911,0.206,0.503,0.885,7.719,0.405,0.222
"567","BAC","007647",2018-12-31,0.826,1.008,0.038,0.216,0.453,0.911,0.206,0.503,0.885,7.719,0.405,0.222
"568","BAC","007647",2019-01-31,0.826,1.148,0.038,0.216,0.453,0.911,0.206,0.503,0.885,7.719,0.405,0.222
"569","BAC","007647",2019-02-28,1.02,1.156,0.038,0.253,0.419,0.956,0.213,0.562,0.887,7.874,0.42,0.244
"570","BAC","007647",2019-03-31,1.02,1.094,0.038,0.253,0.419,0.956,0.213,0.562,0.887,7.874,0.42,0.244
"571","BAC","007647",2019-04-30,1.02,1.197,0.038,0.253,0.419,0.956,0.213,0.562,0.887,7.874,0.42,0.244
"572","BAC","007647",2019-05-31,0.927,1.034,0.038,0.254,0.458,0.902,0.21,0.492,0.887,7.843,0.424,0.23
"573","BAC","007647",2016-02-29,1.339,0.553,0.037,0.171,0.43,0.977,0.19,0.56,0.881,7.37,0.363,0.207
"574","BAC","007647",2016-03-31,1.339,0.597,0.037,0.171,0.43,0.977,0.19,0.56,0.881,7.37,0.363,0.207
"575","BAC","007647",2019-08-31,0.911,1.038,0.037,0.256,0.463,0.901,0.21,0.487,0.887,7.881,0.426,0.229
"576","BAC","007647",2019-09-30,0.911,1.101,0.037,0.256,0.463,0.901,0.21,0.487,0.887,7.881,0.426,0.229
"577","BAC","007647",2019-10-31,0.911,1.14,0.037,0.256,0.463,0.901,0.21,0.487,0.887,7.881,0.426,0.229
"578","BAC","007647",2019-11-30,0.924,1.224,0.037,0.242,0.466,0.916,0.207,0.491,0.888,7.911,0.427,0.228
"579","BAC","007647",2019-12-31,0.924,1.294,0.037,0.242,0.466,0.916,0.207,0.491,0.888,7.911,0.427,0.228
"580","BAC","007647",2020-01-31,0.924,1.185,0.037,0.242,0.466,0.916,0.207,0.491,0.888,7.911,0.427,0.228
"581","BAC","007647",2010-01-31,1.359,0.661,0.029,0.033,0.603,1.315,0.154,0.541,0.892,8.302,0.617,0.245
"582","BAC","007647",2020-03-31,0.776,0.768,0.036,0.241,0.461,0.896,0.204,0.485,0.891,8.192,0.429,0.231
"583","BAC","007647",2020-04-30,0.776,0.864,0.036,0.241,0.461,0.896,0.204,0.485,0.891,8.192,0.429,0.231
"584","BAC","007647",2020-05-31,1.311,0.867,0.034,0.216,0.482,0.903,0.213,0.466,0.892,8.234,0.417,0.216
"585","BAC","007647",2020-06-30,1.311,0.853,0.034,0.216,0.482,0.903,0.213,0.466,0.892,8.234,0.417,0.216
"586","BAC","007647",2020-07-31,1.311,0.893,0.034,0.216,0.482,0.903,0.213,0.466,0.892,8.234,0.417,0.216
"587","BAC","007647",2020-08-31,1.177,0.921,0.031,0.191,0.489,0.894,0.239,0.453,0.896,8.609,0.4,0.204
"588","BAC","007647",2020-09-30,1.177,0.862,0.031,0.191,0.489,0.894,0.239,0.453,0.896,8.609,0.4,0.204
"589","BAC","007647",2020-10-31,1.177,0.848,0.031,0.191,0.489,0.894,0.239,0.453,0.896,8.609,0.4,0.204
"590","BAC","007647",2020-11-30,1.176,0.993,0.029,0.195,0.492,0.883,0.252,0.443,0.899,8.899,0.374,0.19
"591","BAC","007647",2020-12-31,1.176,1.068,0.029,0.195,0.492,0.883,0.252,0.443,0.899,8.899,0.374,0.19
"592","BAC","007647",2021-01-31,1.176,1.045,0.029,0.195,0.492,0.883,0.252,0.443,0.899,8.899,0.374,0.19
"593","BAC","007647",2021-02-28,0.947,1.206,0.026,0.191,0.481,0.88,0.271,0.454,0.903,9.331,0.344,0.178
"594","BAC","007647",2021-03-31,0.947,1.345,0.026,0.191,0.481,0.88,0.271,0.454,0.903,9.331,0.344,0.178
"595","BAC","007647",2021-04-30,0.947,1.401,0.026,0.191,0.481,0.88,0.271,0.454,0.903,9.331,0.344,0.178
"596","BAC","007647",2021-05-31,0.751,1.455,0.029,0.241,0.493,0.885,0.261,0.443,0.904,9.421,0.337,0.171
"597","BAC","007647",2021-06-30,0.751,1.415,0.029,0.241,0.493,0.885,0.261,0.443,0.904,9.421,0.337,0.171
"598","BAC","007647",2021-07-31,0.751,1.304,0.029,0.241,0.493,0.885,0.261,0.443,0.904,9.421,0.337,0.171
"599","BAC","007647",2021-08-31,0.725,1.385,0.03,0.308,0.494,0.899,0.234,0.451,0.905,9.576,0.328,0.166
"600","BAC","007647",2021-09-30,0.725,1.408,0.03,0.308,0.494,0.899,0.234,0.451,0.905,9.576,0.328,0.166
"601","BAC","007647",2011-09-30,1.851,0.302,0.037,-0.122,0.651,1.174,0.182,0.445,0.9,9.025,0.551,0.192
"602","BAC","007647",2011-10-31,1.851,0.337,0.037,-0.122,0.651,1.174,0.182,0.445,0.9,9.025,0.551,0.192
"603","BAC","007647",2021-12-31,0.712,1.462,0.031,0.331,0.498,0.907,0.219,0.451,0.908,9.857,0.335,0.168
"604","BAC","007647",2022-01-31,0.712,1.516,0.031,0.331,0.498,0.907,0.219,0.451,0.908,9.857,0.335,0.168
"605","BAC","007647",2022-02-28,0.683,1.454,0.03,0.341,0.508,0.923,0.209,0.45,0.915,10.736,0.348,0.171
"606","BAC","007647",2022-03-31,0.683,1.356,0.03,0.341,0.508,0.923,0.209,0.45,0.915,10.736,0.348,0.171
"607","BAC","007647",2022-04-30,0.683,1.174,0.03,0.341,0.508,0.923,0.209,0.45,0.915,10.736,0.348,0.171
"608","BAC","007647",2022-05-31,0.721,1.252,0.029,0.328,0.513,0.93,0.199,0.449,0.913,10.529,0.348,0.169
"609","BAC","007647",2022-06-30,0.721,1.047,0.029,0.328,0.513,0.93,0.199,0.449,0.913,10.529,0.348,0.169
"610","BAC","007647",2022-07-31,0.721,1.137,0.029,0.328,0.513,0.93,0.199,0.449,0.913,10.529,0.348,0.169
"611","BAC","007647",2022-08-31,0.959,1.125,0.029,0.289,0.515,0.932,0.192,0.448,0.914,10.69,0.36,0.175
"612","BAC","007647",2022-09-30,0.959,1.011,0.029,0.289,0.515,0.932,0.192,0.448,0.914,10.69,0.36,0.175
"613","BAC","007647",2022-10-31,0.959,1.205,0.029,0.289,0.515,0.932,0.192,0.448,0.914,10.69,0.36,0.175
"614","BAC","007647",2022-11-30,0.992,1.263,0.029,0.265,0.513,0.937,0.187,0.452,0.915,10.71,0.384,0.187
"615","BAC","007647",2022-12-31,0.992,1.105,0.029,0.265,0.513,0.937,0.187,0.452,0.915,10.71,0.384,0.187
"616","BAC","007647",2019-07-31,0.927,1.167,0.038,0.254,0.458,0.902,0.21,0.492,0.887,7.843,0.424,0.23
